model,location_key,sec_condition,sec_illumination,sec_weather,pixel_agreement_masked,conf_threshold
Mask2Former-Swin-S,119342,Sunset-RAIN,Sunset,RAIN,0.9344950914382935,0.8
Mask2Former-Swin-S,119342,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8534008264541626,0.8
Mask2Former-Swin-S,119342,Night-FOGGY,Night,FOGGY,0.7496426105499268,0.8
Mask2Former-Swin-S,119342,Night-RAIN,Night,RAIN,0.8074344396591187,0.8
Mask2Former-Swin-S,1201777,Day-FOGGY,Day,FOGGY,0.9741663932800293,0.8
Mask2Former-Swin-S,1201777,Day-RAIN,Day,RAIN,0.9722703099250793,0.8
Mask2Former-Swin-S,1201777,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9929698705673218,0.8
Mask2Former-Swin-S,1201777,Sunset-FOGGY,Sunset,FOGGY,0.9824392795562744,0.8
Mask2Former-Swin-S,1201777,Sunset-RAIN,Sunset,RAIN,0.9803419709205627,0.8
Mask2Former-Swin-S,1201777,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9010653495788574,0.8
Mask2Former-Swin-S,1201777,Night-FOGGY,Night,FOGGY,0.9352561831474304,0.8
Mask2Former-Swin-S,1201777,Night-RAIN,Night,RAIN,0.9147646427154541,0.8
Mask2Former-Swin-S,1297251,Day-FOGGY,Day,FOGGY,0.9701645970344543,0.8
Mask2Former-Swin-S,1297251,Day-RAIN,Day,RAIN,0.9806082248687744,0.8
Mask2Former-Swin-S,1297251,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.976065993309021,0.8
Mask2Former-Swin-S,1297251,Sunset-FOGGY,Sunset,FOGGY,0.9605081081390381,0.8
Mask2Former-Swin-S,1297251,Sunset-RAIN,Sunset,RAIN,0.9738402962684631,0.8
Mask2Former-Swin-S,1297251,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9554683566093445,0.8
Mask2Former-Swin-S,1297251,Night-FOGGY,Night,FOGGY,0.8964647054672241,0.8
Mask2Former-Swin-S,1297251,Night-RAIN,Night,RAIN,0.9505251049995422,0.8
Mask2Former-Swin-S,1314425,Day-FOGGY,Day,FOGGY,0.9434313178062439,0.8
Mask2Former-Swin-S,1314425,Day-RAIN,Day,RAIN,0.8929914236068726,0.8
Mask2Former-Swin-S,1314425,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9324250817298889,0.8
Mask2Former-Swin-S,1314425,Sunset-FOGGY,Sunset,FOGGY,0.9128463864326477,0.8
Mask2Former-Swin-S,1314425,Sunset-RAIN,Sunset,RAIN,0.9244136214256287,0.8
Mask2Former-Swin-S,1314425,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8312153816223145,0.8
Mask2Former-Swin-S,1314425,Night-FOGGY,Night,FOGGY,0.8071709871292114,0.8
Mask2Former-Swin-S,1314425,Night-RAIN,Night,RAIN,0.8675548434257507,0.8
Mask2Former-Swin-S,13331910,Day-FOGGY,Day,FOGGY,0.9150267243385315,0.8
Mask2Former-Swin-S,13331910,Day-RAIN,Day,RAIN,0.9346900582313538,0.8
Mask2Former-Swin-S,13331910,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9272307753562927,0.8
Mask2Former-Swin-S,13331910,Sunset-FOGGY,Sunset,FOGGY,0.9072368741035461,0.8
Mask2Former-Swin-S,13331910,Sunset-RAIN,Sunset,RAIN,0.9042433500289917,0.8
Mask2Former-Swin-S,13331910,Night-EXTRASUNNY,Night,EXTRASUNNY,0.889521598815918,0.8
Mask2Former-Swin-S,13331910,Night-FOGGY,Night,FOGGY,0.8641425371170044,0.8
Mask2Former-Swin-S,13331910,Night-RAIN,Night,RAIN,0.8462019562721252,0.8
Mask2Former-Swin-S,13551916,Day-FOGGY,Day,FOGGY,0.9795092344284058,0.8
Mask2Former-Swin-S,13551916,Day-RAIN,Day,RAIN,0.9878005385398865,0.8
Mask2Former-Swin-S,13551916,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9928618669509888,0.8
Mask2Former-Swin-S,13551916,Sunset-FOGGY,Sunset,FOGGY,0.9683759212493896,0.8
Mask2Former-Swin-S,13551916,Sunset-RAIN,Sunset,RAIN,0.9731259942054749,0.8
Mask2Former-Swin-S,13551916,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9636622071266174,0.8
Mask2Former-Swin-S,13551916,Night-FOGGY,Night,FOGGY,0.9077722430229187,0.8
Mask2Former-Swin-S,13551916,Night-RAIN,Night,RAIN,0.9466379880905151,0.8
Mask2Former-Swin-S,140120,Day-FOGGY,Day,FOGGY,0.9959583282470703,0.8
Mask2Former-Swin-S,140120,Day-RAIN,Day,RAIN,0.9930229187011719,0.8
Mask2Former-Swin-S,140120,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9920594692230225,0.8
Mask2Former-Swin-S,140120,Sunset-FOGGY,Sunset,FOGGY,0.9856248497962952,0.8
Mask2Former-Swin-S,140120,Sunset-RAIN,Sunset,RAIN,0.9856145977973938,0.8
Mask2Former-Swin-S,140120,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7809818983078003,0.8
Mask2Former-Swin-S,140120,Night-FOGGY,Night,FOGGY,0.7755189538002014,0.8
Mask2Former-Swin-S,140120,Night-RAIN,Night,RAIN,0.607542872428894,0.8
Mask2Former-Swin-S,14450,Day-FOGGY,Day,FOGGY,0.9802870750427246,0.8
Mask2Former-Swin-S,14450,Day-RAIN,Day,RAIN,0.9661381840705872,0.8
Mask2Former-Swin-S,14450,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.7779258489608765,0.8
Mask2Former-Swin-S,14450,Sunset-FOGGY,Sunset,FOGGY,0.7739512920379639,0.8
Mask2Former-Swin-S,14450,Sunset-RAIN,Sunset,RAIN,0.820542573928833,0.8
Mask2Former-Swin-S,14450,Night-EXTRASUNNY,Night,EXTRASUNNY,0.783230185508728,0.8
Mask2Former-Swin-S,14450,Night-FOGGY,Night,FOGGY,0.7015388011932373,0.8
Mask2Former-Swin-S,14450,Night-RAIN,Night,RAIN,0.7887609004974365,0.8
Mask2Former-Swin-S,1481258,Day-FOGGY,Day,FOGGY,0.9448206424713135,0.8
Mask2Former-Swin-S,1481258,Day-RAIN,Day,RAIN,0.9466125965118408,0.8
Mask2Former-Swin-S,1481258,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9459618330001831,0.8
Mask2Former-Swin-S,1481258,Sunset-FOGGY,Sunset,FOGGY,0.975721538066864,0.8
Mask2Former-Swin-S,1481258,Sunset-RAIN,Sunset,RAIN,0.9802427291870117,0.8
Mask2Former-Swin-S,1481258,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9882123470306396,0.8
Mask2Former-Swin-S,1481258,Night-FOGGY,Night,FOGGY,0.9753498435020447,0.8
Mask2Former-Swin-S,1481258,Night-RAIN,Night,RAIN,0.41356784105300903,0.8
Mask2Former-Swin-S,153373,Day-FOGGY,Day,FOGGY,0.9544108510017395,0.8
Mask2Former-Swin-S,153373,Day-RAIN,Day,RAIN,0.9831558465957642,0.8
Mask2Former-Swin-S,153373,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9607019424438477,0.8
Mask2Former-Swin-S,153373,Sunset-FOGGY,Sunset,FOGGY,0.8549836277961731,0.8
Mask2Former-Swin-S,153373,Sunset-RAIN,Sunset,RAIN,0.954169511795044,0.8
Mask2Former-Swin-S,153373,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8606533408164978,0.8
Mask2Former-Swin-S,153373,Night-FOGGY,Night,FOGGY,0.863528847694397,0.8
Mask2Former-Swin-S,153373,Night-RAIN,Night,RAIN,0.8698954582214355,0.8
Mask2Former-Swin-S,1541895,Day-FOGGY,Day,FOGGY,0.9858455061912537,0.8
Mask2Former-Swin-S,1541895,Day-RAIN,Day,RAIN,0.9863162040710449,0.8
Mask2Former-Swin-S,1541895,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9939507246017456,0.8
Mask2Former-Swin-S,1541895,Sunset-FOGGY,Sunset,FOGGY,0.978572428226471,0.8
Mask2Former-Swin-S,1541895,Sunset-RAIN,Sunset,RAIN,0.9863070249557495,0.8
Mask2Former-Swin-S,1541895,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9641592502593994,0.8
Mask2Former-Swin-S,1541895,Night-FOGGY,Night,FOGGY,0.9309273362159729,0.8
Mask2Former-Swin-S,1541895,Night-RAIN,Night,RAIN,0.6684825420379639,0.8
Mask2Former-Swin-S,1581031,Day-FOGGY,Day,FOGGY,0.9169377088546753,0.8
Mask2Former-Swin-S,1581031,Day-RAIN,Day,RAIN,0.9470454454421997,0.8
Mask2Former-Swin-S,1581031,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9395433068275452,0.8
Mask2Former-Swin-S,1581031,Sunset-FOGGY,Sunset,FOGGY,0.9118026494979858,0.8
Mask2Former-Swin-S,1581031,Sunset-RAIN,Sunset,RAIN,0.9349223375320435,0.8
Mask2Former-Swin-S,1581031,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8588937520980835,0.8
Mask2Former-Swin-S,1581031,Night-FOGGY,Night,FOGGY,0.900161862373352,0.8
Mask2Former-Swin-S,1581031,Night-RAIN,Night,RAIN,0.8217165470123291,0.8
Mask2Former-Swin-S,159401,Day-FOGGY,Day,FOGGY,0.9581382274627686,0.8
Mask2Former-Swin-S,159401,Day-RAIN,Day,RAIN,0.9337460994720459,0.8
Mask2Former-Swin-S,159401,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8849064111709595,0.8
Mask2Former-Swin-S,159401,Sunset-FOGGY,Sunset,FOGGY,0.9370089173316956,0.8
Mask2Former-Swin-S,159401,Sunset-RAIN,Sunset,RAIN,0.9378127455711365,0.8
Mask2Former-Swin-S,159401,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9479132890701294,0.8
Mask2Former-Swin-S,159401,Night-FOGGY,Night,FOGGY,0.7035869359970093,0.8
Mask2Former-Swin-S,159401,Night-RAIN,Night,RAIN,0.8947639465332031,0.8
Mask2Former-Swin-S,182335,Day-FOGGY,Day,FOGGY,0.9745619893074036,0.8
Mask2Former-Swin-S,182335,Day-RAIN,Day,RAIN,0.9754385948181152,0.8
Mask2Former-Swin-S,182335,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9709184765815735,0.8
Mask2Former-Swin-S,182335,Sunset-FOGGY,Sunset,FOGGY,0.8116813898086548,0.8
Mask2Former-Swin-S,182335,Sunset-RAIN,Sunset,RAIN,0.9635437726974487,0.8
Mask2Former-Swin-S,182335,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7954981923103333,0.8
Mask2Former-Swin-S,182335,Night-FOGGY,Night,FOGGY,0.786077082157135,0.8
Mask2Former-Swin-S,182335,Night-RAIN,Night,RAIN,0.7916854619979858,0.8
Mask2Former-Swin-S,187713,Day-FOGGY,Day,FOGGY,0.9861916899681091,0.8
Mask2Former-Swin-S,187713,Day-RAIN,Day,RAIN,0.9884607195854187,0.8
Mask2Former-Swin-S,187713,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9902417063713074,0.8
Mask2Former-Swin-S,187713,Sunset-FOGGY,Sunset,FOGGY,0.9656158089637756,0.8
Mask2Former-Swin-S,187713,Sunset-RAIN,Sunset,RAIN,0.9803561568260193,0.8
Mask2Former-Swin-S,187713,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9723698496818542,0.8
Mask2Former-Swin-S,187713,Night-FOGGY,Night,FOGGY,0.9581138491630554,0.8
Mask2Former-Swin-S,187713,Night-RAIN,Night,RAIN,0.9435651302337646,0.8
Mask2Former-Swin-S,19188,Day-FOGGY,Day,FOGGY,0.991009533405304,0.8
Mask2Former-Swin-S,19188,Day-RAIN,Day,RAIN,0.989764928817749,0.8
Mask2Former-Swin-S,19188,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9912126064300537,0.8
Mask2Former-Swin-S,19188,Sunset-FOGGY,Sunset,FOGGY,0.9793382287025452,0.8
Mask2Former-Swin-S,19188,Sunset-RAIN,Sunset,RAIN,0.9828873872756958,0.8
Mask2Former-Swin-S,19188,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6369357705116272,0.8
Mask2Former-Swin-S,19188,Night-FOGGY,Night,FOGGY,0.6263121366500854,0.8
Mask2Former-Swin-S,19188,Night-RAIN,Night,RAIN,0.6366460919380188,0.8
Mask2Former-Swin-S,196581,Day-FOGGY,Day,FOGGY,0.9873362183570862,0.8
Mask2Former-Swin-S,196581,Day-RAIN,Day,RAIN,0.9870225191116333,0.8
Mask2Former-Swin-S,196581,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8716968297958374,0.8
Mask2Former-Swin-S,196581,Sunset-FOGGY,Sunset,FOGGY,0.8631423115730286,0.8
Mask2Former-Swin-S,196581,Sunset-RAIN,Sunset,RAIN,0.8617605566978455,0.8
Mask2Former-Swin-S,196581,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8405631184577942,0.8
Mask2Former-Swin-S,196581,Night-FOGGY,Night,FOGGY,0.49806147813796997,0.8
Mask2Former-Swin-S,196581,Night-RAIN,Night,RAIN,0.5433056950569153,0.8
Mask2Former-Swin-S,2041817,Day-FOGGY,Day,FOGGY,0.9213876724243164,0.8
Mask2Former-Swin-S,2041817,Day-RAIN,Day,RAIN,0.892735481262207,0.8
Mask2Former-Swin-S,2041817,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9508475065231323,0.8
Mask2Former-Swin-S,2041817,Sunset-FOGGY,Sunset,FOGGY,0.9328876733779907,0.8
Mask2Former-Swin-S,2041817,Sunset-RAIN,Sunset,RAIN,0.9313322305679321,0.8
Mask2Former-Swin-S,2041817,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8495782613754272,0.8
Mask2Former-Swin-S,2041817,Night-FOGGY,Night,FOGGY,0.4384332299232483,0.8
Mask2Former-Swin-S,2041817,Night-RAIN,Night,RAIN,0.4251694977283478,0.8
Mask2Former-Swin-S,21692,Day-FOGGY,Day,FOGGY,0.9932649731636047,0.8
Mask2Former-Swin-S,21692,Day-RAIN,Day,RAIN,0.9903187155723572,0.8
Mask2Former-Swin-S,21692,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9802127480506897,0.8
Mask2Former-Swin-S,21692,Sunset-FOGGY,Sunset,FOGGY,0.9900107383728027,0.8
Mask2Former-Swin-S,21692,Sunset-RAIN,Sunset,RAIN,0.9910895824432373,0.8
Mask2Former-Swin-S,21692,Night-EXTRASUNNY,Night,EXTRASUNNY,0.985748291015625,0.8
Mask2Former-Swin-S,21692,Night-FOGGY,Night,FOGGY,0.9682188034057617,0.8
Mask2Former-Swin-S,21692,Night-RAIN,Night,RAIN,0.9902716279029846,0.8
Mask2Former-Swin-S,2231013,Day-FOGGY,Day,FOGGY,0.986474871635437,0.8
Mask2Former-Swin-S,2231013,Day-RAIN,Day,RAIN,0.9893983602523804,0.8
Mask2Former-Swin-S,2231013,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9592844843864441,0.8
Mask2Former-Swin-S,2231013,Sunset-FOGGY,Sunset,FOGGY,0.9751620888710022,0.8
Mask2Former-Swin-S,2231013,Sunset-RAIN,Sunset,RAIN,0.9824076890945435,0.8
Mask2Former-Swin-S,2231013,Night-EXTRASUNNY,Night,EXTRASUNNY,0.6710017919540405,0.8
Mask2Former-Swin-S,2231013,Night-FOGGY,Night,FOGGY,0.6571803689002991,0.8
Mask2Former-Swin-S,2231013,Night-RAIN,Night,RAIN,0.6719609498977661,0.8
Mask2Former-Swin-S,223195,Day-FOGGY,Day,FOGGY,0.964927613735199,0.8
Mask2Former-Swin-S,223195,Day-RAIN,Day,RAIN,0.9783954620361328,0.8
Mask2Former-Swin-S,223195,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9834832549095154,0.8
Mask2Former-Swin-S,223195,Sunset-FOGGY,Sunset,FOGGY,0.9434539079666138,0.8
Mask2Former-Swin-S,223195,Sunset-RAIN,Sunset,RAIN,0.958183228969574,0.8
Mask2Former-Swin-S,223195,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8707119226455688,0.8
Mask2Former-Swin-S,223195,Night-FOGGY,Night,FOGGY,0.8405587673187256,0.8
Mask2Former-Swin-S,223195,Night-RAIN,Night,RAIN,0.8444437384605408,0.8
Mask2Former-Swin-S,231037,Day-FOGGY,Day,FOGGY,0.9783197045326233,0.8
Mask2Former-Swin-S,231037,Day-RAIN,Day,RAIN,0.977186381816864,0.8
Mask2Former-Swin-S,231037,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.942300021648407,0.8
Mask2Former-Swin-S,231037,Sunset-FOGGY,Sunset,FOGGY,0.9523097276687622,0.8
Mask2Former-Swin-S,231037,Sunset-RAIN,Sunset,RAIN,0.9446589350700378,0.8
Mask2Former-Swin-S,231037,Night-EXTRASUNNY,Night,EXTRASUNNY,0.952592134475708,0.8
Mask2Former-Swin-S,231037,Night-FOGGY,Night,FOGGY,0.9415019750595093,0.8
Mask2Former-Swin-S,231037,Night-RAIN,Night,RAIN,0.7976943254470825,0.8
Mask2Former-Swin-S,2461888,Day-FOGGY,Day,FOGGY,0.9851517677307129,0.8
Mask2Former-Swin-S,2461888,Day-RAIN,Day,RAIN,0.9853398203849792,0.8
Mask2Former-Swin-S,2461888,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9846437573432922,0.8
Mask2Former-Swin-S,2461888,Sunset-FOGGY,Sunset,FOGGY,0.9783718585968018,0.8
Mask2Former-Swin-S,2461888,Sunset-RAIN,Sunset,RAIN,0.9756349921226501,0.8
Mask2Former-Swin-S,2461888,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7940221428871155,0.8
Mask2Former-Swin-S,2461888,Night-FOGGY,Night,FOGGY,0.4991660714149475,0.8
Mask2Former-Swin-S,2461888,Night-RAIN,Night,RAIN,0.5562208890914917,0.8
Mask2Former-Swin-S,2531844,Day-FOGGY,Day,FOGGY,0.9810596704483032,0.8
Mask2Former-Swin-S,2531844,Day-RAIN,Day,RAIN,0.9885357022285461,0.8
Mask2Former-Swin-S,2531844,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9643811583518982,0.8
Mask2Former-Swin-S,2531844,Sunset-FOGGY,Sunset,FOGGY,0.9735367894172668,0.8
Mask2Former-Swin-S,2531844,Sunset-RAIN,Sunset,RAIN,0.9832754135131836,0.8
Mask2Former-Swin-S,2531844,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9553701281547546,0.8
Mask2Former-Swin-S,2531844,Night-FOGGY,Night,FOGGY,0.9611542224884033,0.8
Mask2Former-Swin-S,2531844,Night-RAIN,Night,RAIN,0.9664978384971619,0.8
Mask2Former-Swin-S,2711181,Day-FOGGY,Day,FOGGY,0.9954543709754944,0.8
Mask2Former-Swin-S,2711181,Day-RAIN,Day,RAIN,0.9861096739768982,0.8
Mask2Former-Swin-S,2711181,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9923685193061829,0.8
Mask2Former-Swin-S,2711181,Sunset-FOGGY,Sunset,FOGGY,0.9071502685546875,0.8
Mask2Former-Swin-S,2711181,Sunset-RAIN,Sunset,RAIN,0.9629980325698853,0.8
Mask2Former-Swin-S,2711181,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9627741575241089,0.8
Mask2Former-Swin-S,2711181,Night-FOGGY,Night,FOGGY,0.9405216574668884,0.8
Mask2Former-Swin-S,2711181,Night-RAIN,Night,RAIN,0.9624993205070496,0.8
Mask2Former-Swin-S,288913,Day-FOGGY,Day,FOGGY,0.9881056547164917,0.8
Mask2Former-Swin-S,288913,Day-RAIN,Day,RAIN,0.9795199632644653,0.8
Mask2Former-Swin-S,288913,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9393734931945801,0.8
Mask2Former-Swin-S,288913,Sunset-FOGGY,Sunset,FOGGY,0.9030269384384155,0.8
Mask2Former-Swin-S,288913,Sunset-RAIN,Sunset,RAIN,0.9495120048522949,0.8
Mask2Former-Swin-S,288913,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9127792119979858,0.8
Mask2Former-Swin-S,288913,Night-FOGGY,Night,FOGGY,0.9524257779121399,0.8
Mask2Former-Swin-S,288913,Night-RAIN,Night,RAIN,0.9621883034706116,0.8
Mask2Former-Swin-S,302966,Day-FOGGY,Day,FOGGY,0.9936051368713379,0.8
Mask2Former-Swin-S,302966,Day-RAIN,Day,RAIN,0.9943139553070068,0.8
Mask2Former-Swin-S,302966,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9974138736724854,0.8
Mask2Former-Swin-S,302966,Sunset-FOGGY,Sunset,FOGGY,0.9745016694068909,0.8
Mask2Former-Swin-S,302966,Sunset-RAIN,Sunset,RAIN,0.9870381951332092,0.8
Mask2Former-Swin-S,302966,Night-EXTRASUNNY,Night,EXTRASUNNY,0.5899337530136108,0.8
Mask2Former-Swin-S,302966,Night-FOGGY,Night,FOGGY,0.5277599692344666,0.8
Mask2Former-Swin-S,302966,Night-RAIN,Night,RAIN,0.5888692736625671,0.8
Mask2Former-Swin-S,320493,Day-FOGGY,Day,FOGGY,0.9639396071434021,0.8
Mask2Former-Swin-S,320493,Day-RAIN,Day,RAIN,0.8450511693954468,0.8
Mask2Former-Swin-S,320493,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9405081868171692,0.8
Mask2Former-Swin-S,320493,Sunset-FOGGY,Sunset,FOGGY,0.9322879910469055,0.8
Mask2Former-Swin-S,320493,Sunset-RAIN,Sunset,RAIN,0.9346175789833069,0.8
Mask2Former-Swin-S,320493,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8370565176010132,0.8
Mask2Former-Swin-S,320493,Night-FOGGY,Night,FOGGY,0.7638617157936096,0.8
Mask2Former-Swin-S,320493,Night-RAIN,Night,RAIN,0.7842550277709961,0.8
Mask2Former-Swin-S,365202,Day-FOGGY,Day,FOGGY,0.9957807064056396,0.8
Mask2Former-Swin-S,365202,Day-RAIN,Day,RAIN,0.994888186454773,0.8
Mask2Former-Swin-S,365202,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9968553185462952,0.8
Mask2Former-Swin-S,365202,Sunset-FOGGY,Sunset,FOGGY,0.9886927604675293,0.8
Mask2Former-Swin-S,365202,Sunset-RAIN,Sunset,RAIN,0.997310221195221,0.8
Mask2Former-Swin-S,365202,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9365699887275696,0.8
Mask2Former-Swin-S,365202,Night-FOGGY,Night,FOGGY,0.741046130657196,0.8
Mask2Former-Swin-S,365202,Night-RAIN,Night,RAIN,0.7459247708320618,0.8
Mask2Former-Swin-S,37573,Day-FOGGY,Day,FOGGY,0.980536699295044,0.8
Mask2Former-Swin-S,37573,Day-RAIN,Day,RAIN,0.9730651378631592,0.8
Mask2Former-Swin-S,37573,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.8650640845298767,0.8
Mask2Former-Swin-S,37573,Sunset-FOGGY,Sunset,FOGGY,0.9298995733261108,0.8
Mask2Former-Swin-S,37573,Sunset-RAIN,Sunset,RAIN,0.9729110598564148,0.8
Mask2Former-Swin-S,37573,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8308874368667603,0.8
Mask2Former-Swin-S,37573,Night-FOGGY,Night,FOGGY,0.8202352523803711,0.8
Mask2Former-Swin-S,37573,Night-RAIN,Night,RAIN,0.8354325294494629,0.8
Mask2Former-Swin-S,3761910,Day-FOGGY,Day,FOGGY,0.9886175990104675,0.8
Mask2Former-Swin-S,3761910,Day-RAIN,Day,RAIN,0.9809776544570923,0.8
Mask2Former-Swin-S,3761910,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9657880663871765,0.8
Mask2Former-Swin-S,3761910,Sunset-FOGGY,Sunset,FOGGY,0.9495377540588379,0.8
Mask2Former-Swin-S,3761910,Sunset-RAIN,Sunset,RAIN,0.9717069268226624,0.8
Mask2Former-Swin-S,3761910,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9285293817520142,0.8
Mask2Former-Swin-S,3761910,Night-FOGGY,Night,FOGGY,0.8803521990776062,0.8
Mask2Former-Swin-S,3761910,Night-RAIN,Night,RAIN,0.14602208137512207,0.8
Mask2Former-Swin-S,400776,Day-FOGGY,Day,FOGGY,0.9989936351776123,0.8
Mask2Former-Swin-S,400776,Day-RAIN,Day,RAIN,0.9799003601074219,0.8
Mask2Former-Swin-S,400776,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9981558322906494,0.8
Mask2Former-Swin-S,400776,Sunset-FOGGY,Sunset,FOGGY,0.9949269890785217,0.8
Mask2Former-Swin-S,400776,Sunset-RAIN,Sunset,RAIN,0.9932422637939453,0.8
Mask2Former-Swin-S,400776,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9662023782730103,0.8
Mask2Former-Swin-S,400776,Night-FOGGY,Night,FOGGY,0.6729239821434021,0.8
Mask2Former-Swin-S,400776,Night-RAIN,Night,RAIN,0.911937415599823,0.8
Mask2Former-Swin-S,43427,Day-FOGGY,Day,FOGGY,0.9580895900726318,0.8
Mask2Former-Swin-S,43427,Day-RAIN,Day,RAIN,0.981633186340332,0.8
Mask2Former-Swin-S,43427,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9852530360221863,0.8
Mask2Former-Swin-S,43427,Sunset-FOGGY,Sunset,FOGGY,0.9792994856834412,0.8
Mask2Former-Swin-S,43427,Sunset-RAIN,Sunset,RAIN,0.9866953492164612,0.8
Mask2Former-Swin-S,43427,Night-EXTRASUNNY,Night,EXTRASUNNY,0.8752024173736572,0.8
Mask2Former-Swin-S,43427,Night-FOGGY,Night,FOGGY,0.8312870860099792,0.8
Mask2Former-Swin-S,43427,Night-RAIN,Night,RAIN,0.8452690839767456,0.8
Mask2Former-Swin-S,43428,Day-FOGGY,Day,FOGGY,0.9577233195304871,0.8
Mask2Former-Swin-S,43428,Day-RAIN,Day,RAIN,0.9814651012420654,0.8
Mask2Former-Swin-S,43428,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.9518662095069885,0.8
Mask2Former-Swin-S,43428,Sunset-FOGGY,Sunset,FOGGY,0.7628528475761414,0.8
Mask2Former-Swin-S,43428,Sunset-RAIN,Sunset,RAIN,0.9343371391296387,0.8
Mask2Former-Swin-S,43428,Night-EXTRASUNNY,Night,EXTRASUNNY,0.7719632387161255,0.8
Mask2Former-Swin-S,43428,Night-FOGGY,Night,FOGGY,0.7815018892288208,0.8
Mask2Former-Swin-S,43428,Night-RAIN,Night,RAIN,0.7669431567192078,0.8
Mask2Former-Swin-S,4361495,Day-FOGGY,Day,FOGGY,0.9922587275505066,0.8
Mask2Former-Swin-S,4361495,Day-RAIN,Day,RAIN,0.9469064474105835,0.8
Mask2Former-Swin-S,4361495,Sunset-EXTRASUNNY,Sunset,EXTRASUNNY,0.991865873336792,0.8
Mask2Former-Swin-S,4361495,Sunset-FOGGY,Sunset,FOGGY,0.966954231262207,0.8
Mask2Former-Swin-S,4361495,Sunset-RAIN,Sunset,RAIN,0.9746530055999756,0.8
Mask2Former-Swin-S,4361495,Night-EXTRASUNNY,Night,EXTRASUNNY,0.9407396912574768,0.8
Mask2Former-Swin-S,4361495,Night-FOGGY,Night,FOGGY,0.5706425309181213,0.8
Mask2Former-Swin-S,4361495,Night-RAIN,Night,RAIN,0.6125286221504211,0.8
Mask2Former-Swin-S,450967,Day-FOGGY,Day,FOGGY,0.9871702194213867,0.8
Mask2Former-Swin-S,450967,Day-RAIN,Day,RAIN,0.9934089183807373,0.8
