model,reference_model,loc_id,sec_condition,pixel_agreement_masked,metric_type,reference_input_source,model_input_source,adapter_input_norm,conf_threshold,coverage_masked,coverage_ref_masked,clean_path,sec_path
SegFormer-B2,SegFormer-B5,564213,Night-EXTRASUNNY,0.599352983987948,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,550217,Day-FOGGY,0.9420217948761074,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,564213,Night-EXTRASUNNY,0.8057766010233884,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,550217,Day-FOGGY,0.8698659320230394,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,564213,Night-EXTRASUNNY,0.5656864461725305,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,550217,Day-FOGGY,0.911454251279067,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,564213,Night-EXTRASUNNY,0.898440415061387,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,550217,Day-FOGGY,0.84600010539759,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,564213,Night-EXTRASUNNY,0.6421659093159453,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,550217,Day-FOGGY,0.7768228457125045,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
PIDNet-M,SegFormer-B5,564213,Night-EXTRASUNNY,0.48744259732791223,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,550217,Day-FOGGY,0.64040696924745,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9799593091011047,0.9799593091011047,/home/ace/Downloads/Dataset/Day/550217_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/550217_Day_FOGGY.png
DDRNet-23,SegFormer-B5,564213,Night-EXTRASUNNY,0.24540009431687673,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9820849299430847,0.9820849299430847,/home/ace/Downloads/Dataset/Day/564213_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/564213_Night_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,568243,Night-EXTRASUNNY,0.6477550979109189,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,5791659,Night-RAIN,0.7632176372269749,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
SegFormer-B2,SegFormer-B5,568243,Night-EXTRASUNNY,0.703960844626423,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,5791659,Night-RAIN,0.6170881940885793,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
SegFormer-B5,SegFormer-B5,568243,Night-EXTRASUNNY,0.7358574990837363,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,5791659,Night-RAIN,0.6735850643057041,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,568243,Night-EXTRASUNNY,0.6835157990830618,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,5791659,Night-RAIN,0.8034684970792859,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,568243,Night-EXTRASUNNY,0.8824242649092393,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,5791659,Night-RAIN,0.8717760509400712,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
DeepLabV3+-R101,SegFormer-B5,568243,Night-EXTRASUNNY,0.805653740041957,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,5791659,Night-RAIN,0.6717988894355483,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
PIDNet-M,SegFormer-B5,568243,Night-EXTRASUNNY,0.5210195372137941,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,5791659,Night-RAIN,0.6310122907465461,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
DDRNet-23,SegFormer-B5,568243,Night-EXTRASUNNY,0.3511127824958796,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.97734534740448,0.97734534740448,/home/ace/Downloads/Dataset/Day/568243_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/568243_Night_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,5791659,Night-RAIN,0.5044915707771792,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9670288562774658,0.9670288562774658,/home/ace/Downloads/Dataset/Day/5791659_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/5791659_Night_RAIN.png
SegFormer-B0,SegFormer-B5,5951694,Day-FOGGY,0.8903970469920274,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,596621,Day-FOGGY,0.9432160685824625,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,5951694,Day-FOGGY,0.8637559788720239,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
SegFormer-B2,SegFormer-B5,596621,Day-FOGGY,0.9184709623295995,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,5951694,Day-FOGGY,0.9470923227871221,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
SegFormer-B5,SegFormer-B5,596621,Day-FOGGY,0.968568238049423,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,5951694,Day-FOGGY,0.9260050612180297,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,596621,Day-FOGGY,0.9459758541166614,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,5951694,Day-FOGGY,0.9271536698418269,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,596621,Day-FOGGY,0.9563816120328441,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,5951694,Day-FOGGY,0.9154829345889466,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,596621,Day-FOGGY,0.9242739042340979,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
PIDNet-M,SegFormer-B5,5951694,Day-FOGGY,0.8332854507471691,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
PIDNet-M,SegFormer-B5,596621,Day-FOGGY,0.9053995024769748,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
DDRNet-23,SegFormer-B5,5951694,Day-FOGGY,0.6892150639189517,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.958053469657898,0.958053469657898,/home/ace/Downloads/Dataset/Day/5951694_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/5951694_Day_FOGGY.png
DDRNet-23,SegFormer-B5,596621,Day-FOGGY,0.7292968483114795,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9810163378715515,0.9810163378715515,/home/ace/Downloads/Dataset/Day/596621_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/596621_Day_FOGGY.png
SegFormer-B0,SegFormer-B5,60144,Sunset-FOGGY,0.7318293419701829,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
SegFormer-B0,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.5528906760139302,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,60144,Sunset-FOGGY,0.8719224409699194,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
SegFormer-B2,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.6962114788144816,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,60144,Sunset-FOGGY,0.8475171707352527,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
SegFormer-B5,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.8793905989262134,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,60144,Sunset-FOGGY,0.8411962506018842,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
Mask2Former-Swin-S,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.8407736205833273,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,60144,Sunset-FOGGY,0.8619936222983348,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
Mask2Former-Swin-L,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.7851315932670682,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,60144,Sunset-FOGGY,0.7204202287614359,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
DeepLabV3+-R101,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.7488912972502358,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,60144,Sunset-FOGGY,0.5901548773064659,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
PIDNet-M,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.5049591208372632,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,60144,Sunset-FOGGY,0.27111421264456576,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9675508141517639,0.9675508141517639,/home/ace/Downloads/Dataset/Day/60144_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/60144_Sunset_FOGGY.png
DDRNet-23,SegFormer-B5,602947,Sunset-EXTRASUNNY,0.2993299036856998,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9692473411560059,0.9692473411560059,/home/ace/Downloads/Dataset/Day/602947_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/602947_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,611370,Day-RAIN,0.8007702928399293,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
SegFormer-B0,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.7165621807974487,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
SegFormer-B2,SegFormer-B5,611370,Day-RAIN,0.8183034719462242,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
SegFormer-B2,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.8801630046982121,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
SegFormer-B5,SegFormer-B5,611370,Day-RAIN,0.8877900659102343,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
SegFormer-B5,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.9305218600020452,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
Mask2Former-Swin-S,SegFormer-B5,611370,Day-RAIN,0.8094788749543407,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
Mask2Former-Swin-S,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.8771082117015933,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
Mask2Former-Swin-L,SegFormer-B5,611370,Day-RAIN,0.8151486713424874,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
Mask2Former-Swin-L,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.8913034195477535,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
DeepLabV3+-R101,SegFormer-B5,611370,Day-RAIN,0.8222123692535304,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
DeepLabV3+-R101,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.8763755558127593,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
PIDNet-M,SegFormer-B5,611370,Day-RAIN,0.7574278238136043,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
PIDNet-M,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.6116069773112652,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
DDRNet-23,SegFormer-B5,611370,Day-RAIN,0.7566944030287923,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9565739631652832,0.9565739631652832,/home/ace/Downloads/Dataset/Day/611370_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Day/611370_Day_RAIN.png
DDRNet-23,SegFormer-B5,6461059,Sunset-EXTRASUNNY,0.3505853943025891,reference_clean_vs_model_adverse,raw,repo,none,0.6,0.9778189063072205,0.9778189063072205,/home/ace/Downloads/Dataset/Day/6461059_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Sunset/6461059_Sunset_EXTRASUNNY.png
SegFormer-B0,SegFormer-B5,6521874,Night-RAIN,0.3654915819469159,reference_clean_vs_model_adverse,raw,raw,processor,0.6,0.9713141322135925,0.9713141322135925,/home/ace/Downloads/Dataset/Day/6521874_Day_EXTRASUNNY.png,/home/ace/Downloads/Dataset/Night/6521874_Night_RAIN.png
