model,reference_model,sec_condition,class_id,class_name,retention_masked,mass_clean_masked,mass_reference_masked,metric_type,conf_threshold
DDRNet-23,SegFormer-B5,Sunset-RAIN,10,sky,0.023206398087516518,6706254.0,6706254.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,11,person,0.11489494649691478,25606.0,25606.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,12,rider,0.009903570497784727,3837.0,3837.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,13,car,0.5793470122904077,658481.0,658481.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,14,truck,0.0,72432.0,72432.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,16,train,0.0,12.0,12.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,17,motorcycle,0.4557011285510442,15418.0,15418.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-RAIN,18,bicycle,0.0,20698.0,20698.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,0,road,0.13099438970969945,3956658.0,3956658.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,1,sidewalk,0.05910971762185113,610458.0,610458.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,2,building,0.6332692362469265,2071337.0,2071337.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,3,wall,0.0,698300.0,698300.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,4,fence,0.0018440808671371168,190881.0,190881.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,5,pole,0.0030563514804202484,62820.0,62820.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,6,traffic light,0.0,168.0,168.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,7,traffic sign,0.0,3995.0,3995.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,8,vegetation,0.5071326562189005,4129878.0,4129878.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,9,terrain,0.0042965337958552315,479689.0,479689.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,10,sky,4.2666204558851135e-05,3046908.0,3046908.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,11,person,0.0,6862.0,6862.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,12,rider,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,13,car,0.6035282415119665,584087.0,584087.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,14,truck,0.4088929005925984,101924.0,101924.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-FOGGY,18,bicycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,0,road,0.10901871737260309,6288810.0,6288810.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,1,sidewalk,0.01425254950456436,705137.0,705137.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,2,building,0.924741433574698,2411566.0,2411566.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,3,wall,0.0,243984.0,243984.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,4,fence,0.19170219228875784,95471.0,95471.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,5,pole,0.1636796000296588,188814.0,188814.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,6,traffic light,0.49062076967704504,10342.0,10342.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,7,traffic sign,0.2460105271952544,23938.0,23938.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,8,vegetation,0.7387375904563074,3452081.0,3452081.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,9,terrain,0.00543491285765641,375535.0,375535.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,10,sky,0.0057375321484979406,5289905.0,5289905.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,11,person,0.3636872550849039,5359.0,5359.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,12,rider,0.6576955424726662,2378.0,2378.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,13,car,0.925114469407606,337208.0,337208.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,14,truck,0.21961639058413251,45880.0,45880.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,15,bus,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,16,train,0.0,4979.0,4979.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,17,motorcycle,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Sunset-EXTRASUNNY,18,bicycle,0.0,1289.0,1289.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,0,road,0.29944193922610585,3847968.0,3847968.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,1,sidewalk,0.007863115141349292,273047.0,273047.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,2,building,0.9372026694022416,1624034.0,1624034.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,3,wall,0.0584970868108589,321469.0,321469.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,4,fence,0.0,240551.0,240551.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,5,pole,0.10173894339747513,181317.0,181317.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,6,traffic light,0.2495624781239062,8571.0,8571.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,7,traffic sign,0.0,23394.0,23394.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,8,vegetation,0.6996637970312463,1042525.0,1042525.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,9,terrain,0.0,74869.0,74869.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,10,sky,0.0,3857900.0,3857900.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,11,person,0.6125030332443582,32968.0,32968.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,12,rider,0.0,63.0,63.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,13,car,0.3557155809944109,839311.0,839311.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,14,truck,0.02087046243316762,21322.0,21322.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,15,bus,0.0,1204.0,1204.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,16,train,0.0,0.0,0.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,17,motorcycle,0.0,7.0,7.0,reference_clean_vs_model_adverse,0.6
DDRNet-23,SegFormer-B5,Night-RAIN,18,bicycle,0.0,2167.0,2167.0,reference_clean_vs_model_adverse,0.6
